age,monthly_income,daily_internet_hours,smartphone_usage_years,social_media_hours,online_payment_trust_score,tech_savvy_score,monthly_online_orders,monthly_store_visits,avg_online_spend,avg_store_spend,discount_sensitivity,return_frequency,avg_delivery_days,delivery_fee_sensitivity,free_return_importance,product_availability_online,impulse_buying_score,need_touch_feel_score,brand_loyalty_score,environmental_awareness,time_pressure_level,gender,city_tier,shopping_preference,total_monthly_spend,age_group,income_group,spend_segment
52,194357,5.8,11,3.0,7,2,48,4,71413,111693,9,9,1,10,6,3,2,4,5,2,7,Female,Tier 3,Store,183106,46-60,Ultra High,Premium
35,145861,6.1,9,2.7,6,7,11,12,116523,119882,7,5,2,10,9,8,3,10,8,2,4,Other,Tier 3,Store,236405,31-45,High,Premium
22,201571,5.0,8,0.5,10,5,32,6,147455,133783,3,1,4,9,6,5,6,1,2,5,2,Female,Tier 3,Store,281238,18-30,Ultra High,Premium
31,34420,7.9,11,2.8,5,8,22,1,14062,21712,6,0,2,5,7,3,4,6,4,10,5,Female,Tier 2,Online,35774,31-45,Low,Value
45,171308,3.9,12,3.4,3,6,13,9,130859,122236,7,8,7,3,3,3,4,6,8,1,5,Other,Tier 3,Store,253095,31-45,High,Premium
47,21218,5.0,6,2.6,7,8,22,6,97256,80967,4,3,2,3,7,3,7,5,2,5,8,Female,Tier 3,Store,178223,46-60,Low,Premium
21,139283,5.3,6,1.9,9,9,48,4,100025,71739,4,1,1,5,8,5,9,8,1,8,5,Female,Tier 3,Store,171764,18-30,High,Standard
56,195964,8.3,8,4.3,2,7,36,5,116654,66290,1,3,3,8,10,7,7,2,10,3,5,Female,Tier 2,Store,182944,46-60,Ultra High,Premium
37,220103,6.1,9,4.9,6,1,21,8,122170,60494,8,6,1,2,4,3,9,5,2,2,6,Male,Tier 3,Store,182664,31-45,Ultra High,Premium
42,245461,6.0,8,1.1,5,9,28,7,145150,100426,4,5,2,5,5,6,6,2,10,4,3,Male,Tier 1,Store,245576,31-45,Ultra High,Premium
45,79057,7.7,1,3.8,9,9,35,17,46546,9089,7,3,2,7,5,10,1,1,8,2,6,Female,Tier 2,Online,55635,31-45,Medium,Value
29,93609,5.0,2,3.1,8,10,1,0,149374,143079,7,4,4,7,8,7,5,2,2,6,3,Other,Tier 1,Store,292453,18-30,Medium,Premium
19,222979,7.8,6,1.7,9,2,19,14,2354,53809,1,8,7,9,5,5,4,2,1,1,1,Female,Tier 1,Store,56163,18-30,Ultra High,Value
60,229202,6.8,8,2.2,7,2,4,16,22256,3259,5,4,4,1,5,6,2,1,9,2,6,Female,Tier 3,Online,25515,46-60,Ultra High,Value
31,157298,8.5,4,2.3,5,7,26,17,36790,22193,2,9,7,3,3,9,10,5,4,9,2,Male,Tier 2,Hybrid,58983,31-45,High,Value
39,138108,5.2,12,3.9,4,5,2,19,101547,104626,7,7,3,1,3,9,4,4,4,6,3,Other,Tier 1,Store,206173,31-45,High,Premium
48,198343,5.4,4,1.9,8,5,17,17,91038,77442,3,4,4,7,9,2,7,3,5,7,10,Male,Tier 3,Store,168480,46-60,Ultra High,Standard
40,25046,6.3,13,0.1,2,1,12,4,106411,61650,1,2,4,4,10,4,5,8,8,4,4,Male,Tier 1,Store,168061,31-45,Low,Standard
65,132462,5.9,2,2.2,1,6,21,6,55584,28949,2,8,3,4,3,5,8,7,9,4,9,Male,Tier 3,Store,84533,60+,High,Value
37,124345,7.5,10,3.7,3,8,12,4,51375,60042,4,3,7,6,1,10,2,4,1,3,1,Other,Tier 2,Store,111417,31-45,Medium,Value
78,52117,5.6,1,4.0,7,4,11,13,136807,17096,1,8,5,2,9,1,3,1,3,2,7,Female,Tier 3,Hybrid,153903,60+,Low,Standard
55,144980,3.9,10,2.0,1,3,31,2,84179,11965,7,0,5,3,1,2,6,8,7,9,3,Other,Tier 3,Store,96144,46-60,High,Value
72,151037,8.7,9,3.1,5,10,35,12,84979,111760,10,8,2,8,5,4,3,7,10,10,1,Other,Tier 1,Store,196739,60+,High,Premium
21,205550,9.8,7,4.1,5,10,6,3,82167,135588,7,0,5,9,2,3,5,3,1,9,9,Other,Tier 2,Store,217755,18-30,Ultra High,Premium
32,224944,2.9,9,3.3,3,1,5,16,144086,104068,8,7,7,1,2,5,6,5,1,7,3,Male,Tier 1,Store,248154,31-45,Ultra High,Premium
41,203349,7.0,13,5.2,1,4,39,0,113284,28059,10,1,2,2,4,3,10,1,5,5,1,Male,Tier 3,Hybrid,141343,31-45,Ultra High,Standard
42,231451,7.5,2,4.3,5,2,36,12,49693,101620,2,3,2,5,6,8,4,1,7,7,10,Female,Tier 1,Store,151313,31-45,Ultra High,Standard
18,205685,6.5,10,1.9,8,5,5,7,116911,113949,9,5,4,3,3,4,6,10,3,3,1,Male,Tier 3,Store,230860,<18,Ultra High,Premium
24,32373,9.1,13,2.4,9,10,24,5,51597,70709,8,2,4,4,10,1,2,1,4,4,9,Male,Tier 2,Store,122306,18-30,Low,Standard
74,60452,3.3,5,4.7,6,1,26,13,130979,118357,2,9,5,9,4,2,2,8,6,7,9,Female,Tier 3,Store,249336,60+,Low,Premium
48,196161,4.9,2,1.0,1,9,4,8,66180,81152,4,5,6,1,7,6,9,4,7,6,6,Female,Tier 3,Store,147332,46-60,Ultra High,Standard
29,21654,6.2,10,2.4,5,9,18,11,93883,3450,5,8,3,7,7,9,5,5,9,8,6,Female,Tier 2,Online,97333,18-30,Low,Value
59,177352,7.8,7,5.0,2,5,8,0,106940,27565,10,3,3,4,3,10,8,2,10,10,1,Male,Tier 1,Hybrid,134505,46-60,High,Standard
22,202213,8.4,9,5.1,1,1,49,14,122234,115770,10,2,2,9,1,9,4,7,4,3,9,Male,Tier 3,Store,238004,18-30,Ultra High,Premium
61,138319,3.6,3,2.9,3,3,39,6,7795,122482,3,0,3,9,2,5,3,7,6,3,4,Male,Tier 3,Store,130277,60+,High,Standard
67,120646,2.4,14,0.3,10,7,0,16,120871,55778,4,2,4,9,9,4,3,1,8,7,1,Female,Tier 2,Store,176649,60+,Medium,Standard
59,234015,7.6,1,2.0,5,5,45,11,135899,88268,6,6,2,3,8,6,8,7,7,6,1,Other,Tier 1,Store,224167,46-60,Ultra High,Premium
55,213966,6.2,4,3.4,9,9,8,13,21691,104753,7,3,3,8,4,4,10,4,6,10,8,Other,Tier 2,Store,126444,46-60,Ultra High,Standard
77,41583,6.3,4,1.5,7,4,38,12,110665,102815,4,9,2,7,6,4,10,7,3,3,6,Female,Tier 3,Store,213480,60+,Low,Premium
29,109242,7.6,11,5.5,6,5,9,9,36205,78331,9,8,1,2,6,4,9,2,9,1,4,Male,Tier 1,Store,114536,18-30,Medium,Value
56,152432,4.4,6,2.2,9,3,48,12,29966,28302,8,6,1,1,3,4,4,8,9,7,3,Other,Tier 2,Store,58268,46-60,High,Value
35,68968,5.5,5,4.2,6,8,42,6,9733,83271,10,2,7,10,7,8,6,4,4,8,9,Female,Tier 3,Store,93004,31-45,Low,Value
19,149815,7.0,12,2.3,4,3,48,12,107075,35281,7,8,2,2,2,8,2,1,1,5,8,Female,Tier 2,Store,142356,18-30,High,Standard
27,153231,4.1,13,2.9,7,6,13,6,3430,35666,3,6,1,4,8,2,9,7,8,10,9,Other,Tier 2,Store,39096,18-30,High,Value
32,178223,4.9,5,2.5,2,7,45,2,15604,119048,1,3,3,9,6,1,7,9,6,5,7,Female,Tier 3,Store,134652,31-45,High,Standard
47,146590,6.2,9,1.8,2,2,39,5,100257,57671,9,4,4,8,2,3,7,1,9,10,2,Other,Tier 2,Store,157928,46-60,High,Standard
61,31652,7.0,13,2.0,6,7,24,13,123209,90047,7,3,4,7,5,9,9,8,4,2,5,Other,Tier 2,Store,213256,60+,Low,Premium
75,224533,3.1,11,3.4,5,3,49,17,121177,125718,9,7,1,8,2,5,3,6,7,8,9,Other,Tier 2,Store,246895,60+,Ultra High,Premium
34,128114,7.3,1,2.2,6,3,18,15,25759,126154,6,2,2,3,2,8,8,5,5,6,3,Male,Tier 3,Store,151913,31-45,Medium,Standard
21,217083,6.9,8,1.9,2,5,49,6,39377,67599,9,7,4,4,3,5,7,1,9,2,2,Male,Tier 3,Store,106976,18-30,Ultra High,Value
24,117489,4.3,8,3.3,2,4,16,4,97777,10305,2,1,3,8,7,10,8,8,2,1,1,Male,Tier 3,Hybrid,108082,18-30,Medium,Value
79,249537,10.5,11,4.5,1,10,17,17,12870,74427,4,3,7,7,10,5,5,7,5,8,1,Female,Tier 3,Store,87297,60+,Ultra High,Value
58,188420,4.1,8,4.7,2,7,45,12,71188,144835,8,4,1,4,8,1,5,7,7,6,4,Female,Tier 1,Store,216023,46-60,High,Premium
48,221494,7.5,13,1.2,10,3,39,3,5289,74164,7,3,6,7,5,9,3,6,7,6,4,Female,Tier 2,Store,79453,46-60,Ultra High,Value
68,92001,6.6,12,1.5,7,9,49,10,31372,52344,1,1,4,1,2,9,8,6,5,10,2,Female,Tier 3,Store,83716,60+,Medium,Value
77,139269,5.2,14,4.2,2,1,8,16,72185,18744,4,3,6,6,8,10,2,9,5,3,8,Female,Tier 2,Store,90929,60+,High,Value
76,91757,6.2,13,1.9,3,2,0,11,32675,49839,6,5,3,2,1,5,8,5,10,6,2,Other,Tier 2,Store,82514,60+,Medium,Value
72,39395,7.1,3,2.2,6,9,5,4,52466,40887,4,3,7,9,2,3,6,1,7,3,3,Male,Tier 1,Store,93353,60+,Low,Value
56,148407,11.7,10,0.7,6,8,37,16,45648,68840,6,1,7,9,7,8,9,6,1,9,8,Female,Tier 3,Store,114488,46-60,High,Value
72,116978,3.1,8,3.4,10,7,37,4,32770,141904,1,2,6,8,9,9,4,8,6,1,6,Male,Tier 1,Store,174674,60+,Medium,Standard
51,216184,1.0,2,2.5,9,9,38,2,74687,120387,9,7,2,9,7,7,7,3,1,10,9,Female,Tier 1,Store,195074,46-60,Ultra High,Premium
23,146572,4.0,8,3.9,2,5,16,12,60846,55559,3,1,1,4,7,3,10,2,8,7,9,Male,Tier 2,Store,116405,18-30,High,Value
67,139541,5.9,12,3.5,7,3,8,18,25369,41162,5,4,5,7,10,9,2,9,7,2,1,Female,Tier 1,Store,66531,60+,High,Value
55,238283,7.3,8,3.9,1,2,10,12,71554,48611,3,6,5,5,7,6,2,8,3,2,5,Female,Tier 3,Store,120165,46-60,Ultra High,Value
62,23083,6.2,14,3.9,6,6,17,8,20963,104755,8,3,3,3,7,8,3,2,1,9,6,Other,Tier 2,Store,125718,60+,Low,Standard
75,121598,5.7,3,2.0,9,2,44,15,105969,55768,5,8,7,2,6,9,7,1,4,9,5,Male,Tier 3,Store,161737,60+,Medium,Standard
68,227328,9.1,4,2.5,8,8,45,19,124035,3316,7,2,1,8,2,1,9,6,3,7,1,Female,Tier 3,Online,127351,60+,Ultra High,Standard
79,151615,4.4,9,2.8,6,5,36,14,11434,56500,3,7,3,6,10,2,6,6,2,9,7,Other,Tier 1,Store,67934,60+,High,Value
51,214884,9.3,13,2.6,6,2,6,7,53580,52178,3,6,2,9,7,7,6,8,3,3,7,Other,Tier 3,Store,105758,46-60,Ultra High,Value
61,198309,7.2,9,3.4,6,6,34,15,37925,110878,2,1,2,6,4,3,10,10,9,4,7,Female,Tier 2,Store,148803,60+,Ultra High,Standard
32,111171,9.0,10,1.9,8,6,43,16,6323,147284,10,9,4,7,10,1,7,7,7,1,7,Other,Tier 1,Store,153607,31-45,Medium,Standard
31,135423,4.1,13,2.9,2,8,6,17,131162,69989,5,1,6,4,4,9,2,5,5,9,4,Other,Tier 2,Store,201151,31-45,High,Premium
23,235788,5.3,9,1.8,9,6,38,18,94052,97775,6,6,4,5,7,1,9,8,8,7,7,Female,Tier 1,Store,191827,18-30,Ultra High,Premium
67,21613,3.1,10,2.8,10,3,10,10,96630,84563,2,4,4,5,8,3,3,9,5,3,10,Other,Tier 3,Store,181193,60+,Low,Premium
54,125033,6.6,6,3.0,8,8,9,4,137681,21595,2,5,4,9,3,5,6,6,9,3,2,Female,Tier 1,Hybrid,159276,46-60,Medium,Standard
67,212935,6.6,1,1.0,2,2,33,12,127562,80645,6,2,5,3,10,2,5,1,2,1,9,Male,Tier 1,Store,208207,60+,Ultra High,Premium
49,186612,10.0,8,3.0,8,9,23,14,113407,67904,4,4,4,9,10,6,7,5,6,8,9,Female,Tier 3,Store,181311,46-60,High,Premium
20,91202,6.2,13,4.3,1,6,11,4,118833,129635,4,3,5,10,2,4,10,3,7,4,3,Male,Tier 1,Store,248468,18-30,Medium,Premium
20,172327,3.0,9,3.9,6,1,8,14,115104,4915,5,0,2,4,5,2,10,1,3,7,6,Male,Tier 1,Hybrid,120019,18-30,High,Value
39,100666,7.9,8,1.0,6,4,21,5,91609,18098,8,9,6,8,5,9,10,7,8,1,8,Female,Tier 2,Hybrid,109707,31-45,Medium,Value
39,37068,4.2,13,0.9,9,1,37,8,12299,53489,4,1,3,6,10,10,4,4,2,9,4,Other,Tier 2,Store,65788,31-45,Low,Value
27,64057,3.5,1,3.2,9,3,45,14,13067,144913,6,7,4,7,6,5,3,2,6,5,8,Male,Tier 2,Store,157980,18-30,Low,Standard
68,33946,7.4,12,2.7,5,10,31,11,30929,80055,9,9,4,3,3,10,9,3,2,4,4,Male,Tier 2,Store,110984,60+,Low,Value
20,166619,4.5,6,2.3,1,6,7,12,115396,791,1,5,1,1,1,3,6,2,10,10,7,Female,Tier 2,Online,116187,18-30,High,Value
78,100237,4.8,9,0.0,1,3,47,5,32215,127534,6,9,2,2,3,2,8,1,5,10,3,Other,Tier 2,Store,159749,60+,Medium,Standard
29,20769,8.8,9,1.2,7,5,20,6,35493,44422,3,8,2,5,5,5,8,6,8,7,4,Other,Tier 3,Store,79915,18-30,Low,Value
46,170955,7.0,7,4.2,4,8,15,15,11339,93965,6,9,1,3,2,3,2,7,5,2,5,Female,Tier 3,Store,105304,46-60,High,Value
65,76340,7.2,7,3.0,9,8,32,18,41811,92694,6,6,6,2,6,1,5,6,1,1,4,Male,Tier 3,Store,134505,60+,Medium,Standard
34,94199,3.2,4,5.1,3,9,41,0,106955,146111,3,1,1,5,5,3,1,3,8,10,1,Other,Tier 3,Store,253066,31-45,Medium,Premium
24,119222,7.4,7,3.6,6,4,24,17,54966,75383,4,0,7,3,1,10,3,10,8,10,2,Other,Tier 1,Store,130349,18-30,Medium,Standard
30,248931,5.4,10,2.9,9,5,38,3,97264,132582,6,8,7,6,10,1,6,4,5,5,5,Other,Tier 3,Store,229846,18-30,Ultra High,Premium
73,181234,5.1,5,0.5,4,4,5,8,37735,75327,5,1,2,2,3,8,4,8,9,3,4,Other,Tier 3,Store,113062,60+,High,Value
19,234460,6.8,11,2.9,5,7,3,0,9376,75635,4,8,5,9,1,2,10,9,2,1,4,Female,Tier 1,Store,85011,18-30,Ultra High,Value
21,231996,6.0,10,2.4,5,9,22,12,146868,117532,3,3,5,7,2,2,3,8,2,5,10,Other,Tier 3,Store,264400,18-30,Ultra High,Premium
27,48434,3.1,5,1.0,5,6,8,5,89864,124925,2,3,5,5,8,7,8,1,4,1,6,Other,Tier 1,Store,214789,18-30,Low,Premium
56,37102,7.9,1,4.2,2,2,35,19,139135,104780,8,8,5,4,10,1,2,1,7,10,7,Other,Tier 2,Store,243915,46-60,Low,Premium
41,36536,8.1,2,2.6,2,7,10,5,144619,96030,9,8,7,9,7,2,1,7,8,9,2,Male,Tier 3,Store,240649,31-45,Low,Premium
34,223963,4.8,9,3.0,1,3,34,1,2647,13531,4,1,2,2,5,2,6,10,10,4,10,Female,Tier 2,Store,16178,31-45,Ultra High,Value
69,213842,7.2,2,1.4,1,8,11,17,121695,21811,4,1,1,9,9,6,5,10,7,1,6,Male,Tier 1,Store,143506,60+,Ultra High,Standard
23,119639,7.8,10,3.0,4,3,34,6,45126,55678,5,1,3,3,8,1,10,3,8,1,2,Female,Tier 3,Store,100804,18-30,Medium,Value
36,196460,2.3,11,2.3,3,9,6,4,2950,64813,4,8,4,4,6,5,1,5,7,4,2,Other,Tier 1,Store,67763,31-45,Ultra High,Value
22,65775,5.0,12,5.5,4,1,28,15,1880,75677,10,2,1,3,6,5,10,5,2,10,6,Other,Tier 2,Store,77557,18-30,Low,Value
49,46147,1.6,2,1.8,6,6,20,13,103157,80349,8,0,1,4,1,1,9,7,1,3,4,Other,Tier 1,Store,183506,46-60,Low,Premium
27,65526,7.3,9,1.6,1,10,2,13,13588,124818,2,1,5,7,3,5,6,9,4,10,3,Female,Tier 2,Store,138406,18-30,Low,Standard
26,169731,6.9,3,2.8,8,7,23,3,5875,137282,5,6,2,8,2,8,4,8,2,8,1,Male,Tier 1,Store,143157,18-30,High,Standard
44,119663,4.7,2,2.2,8,3,29,13,128964,54387,10,0,1,8,9,2,9,6,10,8,10,Male,Tier 1,Store,183351,31-45,Medium,Premium
30,228168,5.7,7,2.8,7,6,26,0,43921,65793,10,5,4,1,1,1,8,10,9,6,2,Other,Tier 3,Store,109714,18-30,Ultra High,Value
36,127180,5.3,12,4.6,4,10,28,0,44801,54782,8,5,5,8,7,7,9,5,6,9,1,Female,Tier 3,Store,99583,31-45,Medium,Value
38,139233,1.9,9,1.2,8,3,29,7,108823,17214,4,6,4,7,5,3,5,5,8,9,3,Other,Tier 3,Store,126037,31-45,High,Standard
41,38088,8.6,11,2.6,9,9,35,0,65344,32515,1,0,1,2,2,3,8,2,5,4,2,Male,Tier 2,Online,97859,31-45,Low,Value
55,83464,6.5,13,1.7,5,6,22,19,123693,102173,5,7,4,6,2,4,2,4,10,3,3,Other,Tier 2,Store,225866,46-60,Medium,Premium
21,120921,5.7,6,1.6,6,8,36,5,51024,26958,5,7,6,1,6,3,10,9,6,2,1,Other,Tier 3,Store,77982,18-30,Medium,Value
41,74998,5.7,12,2.3,10,4,25,0,76107,126408,9,1,6,1,7,5,1,6,7,4,2,Female,Tier 3,Store,202515,31-45,Medium,Premium
76,55382,7.4,7,2.5,8,8,49,8,134523,107686,3,8,1,4,2,7,8,1,3,5,9,Male,Tier 1,Store,242209,60+,Low,Premium
52,43184,2.8,13,4.8,5,5,35,0,93112,124443,3,2,3,2,9,6,6,6,10,7,2,Female,Tier 3,Store,217555,46-60,Low,Premium
20,166171,4.2,13,1.8,4,8,27,17,127478,65107,4,5,4,3,6,9,3,8,5,10,5,Female,Tier 3,Store,192585,18-30,High,Premium
21,215882,6.4,3,2.2,8,2,36,4,94265,145581,5,2,4,6,8,10,9,8,10,5,3,Male,Tier 3,Store,239846,18-30,Ultra High,Premium
74,236578,8.2,11,0.1,3,3,3,18,83552,128456,9,3,5,4,4,7,3,8,6,7,7,Other,Tier 2,Store,212008,60+,Ultra High,Premium
54,237352,1.2,3,3.1,6,10,28,0,39538,13545,4,6,6,7,6,1,10,10,6,4,10,Female,Tier 1,Hybrid,53083,46-60,Ultra High,Value
57,52739,8.0,8,2.7,9,4,43,4,143620,1976,9,2,7,1,2,1,4,6,4,8,10,Other,Tier 3,Online,145596,46-60,Low,Standard
65,142937,4.6,7,3.3,6,1,13,11,116712,35970,7,2,3,3,3,4,9,5,3,8,10,Female,Tier 1,Store,152682,60+,High,Standard
71,154461,5.4,5,2.8,9,5,43,0,105033,95053,5,0,6,7,7,3,5,1,4,7,7,Male,Tier 3,Store,200086,60+,High,Premium
52,32352,6.1,6,0.1,8,3,44,5,21340,135626,2,5,1,1,5,9,6,3,9,6,3,Other,Tier 3,Store,156966,46-60,Low,Standard
48,141788,3.8,9,4.8,9,7,36,16,124629,46194,10,0,6,6,3,2,4,7,5,9,10,Other,Tier 2,Store,170823,46-60,High,Standard
73,132843,3.5,3,2.9,10,2,32,7,58538,139983,10,1,6,5,9,9,3,10,6,4,9,Other,Tier 3,Store,198521,60+,High,Premium
61,167220,6.4,12,3.0,9,1,30,4,88761,37534,6,0,7,4,10,8,6,10,2,9,2,Female,Tier 3,Store,126295,60+,High,Standard
42,46828,9.8,3,4.8,8,2,13,2,8495,141888,7,8,6,3,10,9,5,4,6,6,6,Other,Tier 2,Store,150383,31-45,Low,Standard
57,83040,4.1,14,1.9,9,3,24,14,23758,99069,4,4,4,9,2,3,2,6,3,3,8,Male,Tier 1,Store,122827,46-60,Medium,Standard
30,202867,4.1,11,0.7,7,10,8,7,127908,39852,7,7,4,10,2,1,7,7,5,5,10,Male,Tier 1,Store,167760,18-30,Ultra High,Standard
21,204692,3.6,6,1.1,7,5,24,2,131905,117044,3,8,3,9,4,8,5,6,8,3,2,Other,Tier 3,Store,248949,18-30,Ultra High,Premium
63,109279,5.5,11,2.5,4,6,40,15,70212,117337,6,0,5,3,6,2,8,5,4,8,7,Other,Tier 2,Store,187549,60+,Medium,Premium
31,109430,4.0,8,2.4,1,8,45,6,34752,149360,8,5,6,10,3,5,1,8,9,8,9,Female,Tier 2,Store,184112,31-45,Medium,Premium
30,242603,4.1,5,4.6,7,4,24,16,120489,115855,1,7,1,6,7,2,9,7,10,8,5,Female,Tier 2,Store,236344,18-30,Ultra High,Premium
44,203186,6.4,14,3.0,8,4,29,18,128115,28409,6,5,6,1,2,1,9,8,7,2,2,Other,Tier 3,Store,156524,31-45,Ultra High,Standard
23,186783,3.1,1,0.6,9,2,19,2,49884,116065,9,6,7,8,9,3,8,6,2,10,10,Male,Tier 2,Store,165949,18-30,High,Standard
34,130957,9.2,3,1.6,1,3,22,6,115080,37967,7,2,3,6,10,10,8,1,10,2,7,Female,Tier 3,Store,153047,31-45,Medium,Standard
53,32748,3.6,13,1.7,9,3,0,18,117302,133152,5,7,3,3,2,3,6,2,5,5,10,Other,Tier 1,Store,250454,46-60,Low,Premium
57,103636,8.3,8,2.2,7,2,14,2,108381,5607,7,0,6,5,1,9,8,4,2,1,10,Male,Tier 1,Online,113988,46-60,Medium,Value
66,179763,9.9,4,1.6,7,1,20,17,108078,136912,6,5,1,8,1,10,5,4,7,2,6,Female,Tier 3,Store,244990,60+,High,Premium
52,130158,8.4,9,0.9,3,2,29,16,56180,132852,9,4,7,8,2,1,9,5,7,7,3,Female,Tier 1,Store,189032,46-60,Medium,Premium
34,234589,8.1,13,2.7,1,5,10,10,21249,67728,6,7,1,4,3,1,9,10,5,2,2,Other,Tier 2,Store,88977,31-45,Ultra High,Value
58,211354,7.6,6,1.9,7,8,49,11,75633,8428,6,3,7,7,9,9,1,10,4,1,8,Other,Tier 3,Online,84061,46-60,Ultra High,Value
19,244316,6.4,10,0.9,10,5,25,13,23579,24831,8,4,2,5,6,6,9,3,8,4,10,Other,Tier 2,Hybrid,48410,18-30,Ultra High,Value
74,206432,8.4,4,4.6,8,3,29,3,11741,118825,3,5,3,10,8,9,1,6,3,4,2,Other,Tier 1,Store,130566,60+,Ultra High,Standard
30,25246,5.5,4,2.4,6,7,8,11,41212,129008,3,5,5,1,2,10,6,3,2,5,10,Female,Tier 2,Store,170220,18-30,Low,Standard
69,74395,7.7,10,5.1,7,4,4,11,90927,93051,8,6,1,4,2,5,1,4,2,4,7,Female,Tier 3,Store,183978,60+,Medium,Premium
19,178558,8.2,5,4.0,9,7,46,19,94503,25950,8,4,5,7,2,2,6,10,6,2,4,Other,Tier 1,Store,120453,18-30,High,Value
69,176412,7.0,13,1.9,8,8,46,9,24894,61819,6,8,2,9,2,5,8,4,2,1,4,Female,Tier 2,Store,86713,60+,High,Value
45,230946,5.5,7,4.9,5,3,33,2,29443,28595,2,5,6,8,6,3,5,9,2,3,7,Other,Tier 2,Store,58038,31-45,Ultra High,Value
60,65300,7.0,14,3.9,4,10,32,4,78070,24790,7,3,6,8,9,2,4,7,4,7,6,Female,Tier 3,Hybrid,102860,46-60,Low,Value
76,149158,5.3,12,1.7,4,1,33,19,27896,24717,8,0,1,10,6,9,4,7,7,10,6,Other,Tier 1,Store,52613,60+,High,Value
43,237143,4.9,7,2.1,4,8,0,7,4827,25844,7,2,2,9,10,8,6,3,5,2,6,Female,Tier 2,Store,30671,31-45,Ultra High,Value
39,29860,7.6,13,2.9,2,6,14,10,94641,125135,3,8,1,5,8,4,10,5,2,3,8,Male,Tier 1,Store,219776,31-45,Low,Premium
64,32013,6.3,10,2.2,10,3,30,14,143979,64483,10,2,7,9,4,9,1,2,7,6,9,Female,Tier 3,Store,208462,60+,Low,Premium
60,153479,7.6,7,3.8,10,9,11,9,141182,34962,7,4,5,3,8,4,8,3,9,3,8,Other,Tier 1,Store,176144,46-60,High,Standard
72,48542,6.3,5,3.0,7,1,6,0,63432,108394,2,0,3,7,10,8,7,1,2,3,3,Male,Tier 2,Store,171826,60+,Low,Standard
20,39935,7.0,12,3.9,8,8,44,10,121199,140637,1,2,7,4,5,7,1,4,1,7,6,Female,Tier 3,Store,261836,18-30,Low,Premium
52,64079,8.8,13,3.3,7,9,32,12,120325,12456,6,5,5,1,9,9,5,8,6,3,7,Female,Tier 1,Online,132781,46-60,Low,Standard
77,49111,5.7,9,1.6,10,10,41,8,145369,138365,10,8,3,1,7,4,3,4,6,3,5,Male,Tier 2,Store,283734,60+,Low,Premium
75,71550,5.2,2,0.4,8,1,31,3,139931,28303,4,7,2,6,9,2,10,3,8,10,9,Female,Tier 3,Store,168234,60+,Low,Standard
29,221769,6.9,8,1.6,9,9,4,14,50070,38655,1,7,3,3,9,1,1,1,5,7,8,Female,Tier 3,Store,88725,18-30,Ultra High,Value
41,235189,1.0,10,5.2,8,5,37,1,59308,63234,2,7,3,8,1,1,3,2,2,5,2,Male,Tier 3,Store,122542,31-45,Ultra High,Standard
22,243885,7.4,8,3.8,5,5,4,8,40522,22341,2,4,4,7,4,10,9,4,4,10,6,Male,Tier 1,Store,62863,18-30,Ultra High,Value
37,233008,4.3,3,2.7,4,5,16,8,110082,79464,3,6,6,10,2,7,7,7,7,8,9,Female,Tier 1,Store,189546,31-45,Ultra High,Premium
56,91955,9.4,5,4.3,5,1,6,10,113430,77489,8,8,2,8,6,2,5,5,7,3,1,Other,Tier 2,Store,190919,46-60,Medium,Premium
56,55565,7.6,14,2.5,1,5,24,19,93247,76810,3,3,3,4,1,8,3,4,6,8,2,Female,Tier 1,Store,170057,46-60,Low,Standard
30,34283,7.8,8,2.6,5,10,24,10,33148,17789,3,3,3,6,9,5,10,1,7,6,5,Female,Tier 1,Online,50937,18-30,Low,Value
58,81470,7.9,10,3.0,6,10,2,6,85914,54638,4,1,7,7,4,2,1,10,10,5,3,Other,Tier 3,Store,140552,46-60,Medium,Standard
74,246362,5.1,13,2.0,9,6,35,14,143791,135588,7,8,2,4,1,4,1,2,10,9,9,Male,Tier 1,Store,279379,60+,Ultra High,Premium
70,101916,5.5,9,1.3,9,5,27,2,131025,126772,2,2,1,10,2,6,2,3,7,2,1,Female,Tier 3,Store,257797,60+,Medium,Premium
62,94552,2.6,7,3.1,10,6,22,16,46750,35581,8,4,3,8,9,3,2,6,5,7,1,Other,Tier 3,Store,82331,60+,Medium,Value
29,53233,9.0,4,2.5,3,9,7,3,30258,69976,3,4,5,9,4,8,2,2,3,6,9,Female,Tier 2,Store,100234,18-30,Low,Value
30,37695,3.4,4,2.2,8,7,30,19,116893,50224,1,8,5,5,6,6,1,7,6,2,1,Male,Tier 2,Store,167117,18-30,Low,Standard
73,236560,6.0,3,3.2,8,5,20,4,80533,112256,9,3,7,3,1,7,9,5,5,3,7,Male,Tier 1,Store,192789,60+,Ultra High,Premium
27,141440,8.5,11,2.0,9,10,44,19,64369,120452,2,9,4,6,9,10,1,10,1,10,3,Other,Tier 2,Store,184821,18-30,High,Premium
50,188806,9.1,8,3.5,1,9,34,8,116868,101751,5,2,1,10,8,1,3,4,3,3,5,Other,Tier 3,Store,218619,46-60,High,Premium
74,96257,5.5,6,0.9,5,5,40,4,91956,33217,3,0,2,7,7,5,10,1,7,1,6,Other,Tier 3,Hybrid,125173,60+,Medium,Standard
