age,monthly_income,daily_internet_hours,smartphone_usage_years,social_media_hours,online_payment_trust_score,tech_savvy_score,monthly_online_orders,monthly_store_visits,avg_online_spend,avg_store_spend,discount_sensitivity,return_frequency,avg_delivery_days,delivery_fee_sensitivity,free_return_importance,product_availability_online,impulse_buying_score,need_touch_feel_score,brand_loyalty_score,environmental_awareness,time_pressure_level,gender,city_tier,shopping_preference,total_monthly_spend
46,41863,6.7,11,3.4,8,5,39,18,117423,62388,2,1,4,6,1,10,5,3,1,1,3,Male,Tier 1,Store,179811
41,58381,2.9,5,3.1,8,6,44,14,66032,14941,9,0,3,1,8,9,7,1,5,7,10,Female,Tier 1,Online,80973
39,43548,6.5,6,3.3,8,1,44,7,121634,107244,2,0,3,8,3,3,3,7,2,2,2,Male,Tier 2,Store,228878
19,196028,6.0,13,3.5,10,9,9,18,32732,27899,2,0,7,5,5,9,9,3,2,10,10,Other,Tier 1,Hybrid,60631
61,220598,5.2,7,0.2,6,9,11,8,6981,132465,3,5,5,5,4,10,10,10,6,8,6,Other,Tier 3,Store,139446
23,26467,5.3,10,3.2,9,4,21,4,122021,85290,6,6,5,6,2,10,4,8,10,8,5,Male,Tier 1,Store,207311
59,72954,3.3,7,0.4,5,5,6,7,147519,137984,6,5,5,5,2,9,9,7,8,3,6,Male,Tier 1,Store,285503
42,38901,7.1,2,0.0,4,9,44,0,91493,6527,7,3,3,9,4,6,3,2,2,1,7,Other,Tier 1,Online,98020
72,202055,6.5,13,1.1,7,10,20,16,15870,142594,2,1,7,7,5,9,6,4,7,6,5,Female,Tier 2,Store,158464
74,38301,6.1,7,2.8,3,2,39,14,143009,52158,1,7,7,9,3,4,2,4,1,10,4,Other,Tier 2,Store,195167
38,139686,6.5,2,0.8,8,5,37,14,90228,30712,2,8,4,3,4,10,5,1,3,9,6,Other,Tier 3,Hybrid,120940
72,248614,3.5,2,3.2,8,4,21,8,97794,46702,10,2,2,10,6,2,3,7,2,2,9,Male,Tier 1,Store,144496
76,100180,9.5,12,4.6,5,2,8,6,138255,34578,9,4,4,9,5,10,5,10,6,4,1,Female,Tier 3,Store,172833
33,84903,7.9,6,2.1,10,2,19,13,131545,138414,2,7,2,10,1,7,9,1,10,5,2,Male,Tier 2,Store,269959
48,118955,7.2,6,2.8,8,9,12,0,40493,134666,7,6,1,7,8,4,10,5,2,9,7,Other,Tier 2,Store,175159
31,162276,9.0,8,1.6,3,10,23,18,19616,123400,1,4,3,1,2,5,4,7,1,9,2,Female,Tier 2,Store,143016
56,34755,6.4,5,0.9,3,8,29,8,16796,101819,9,1,6,9,1,10,3,4,4,10,5,Other,Tier 3,Store,118615
45,74817,5.4,5,2.2,4,10,40,18,84249,25180,6,5,7,8,5,2,1,9,8,4,6,Female,Tier 3,Store,109429
49,17093,6.5,10,1.5,9,10,49,12,71648,51774,9,0,3,5,4,4,2,5,7,4,3,Female,Tier 1,Store,123422
45,215609,9.1,1,1.9,5,8,17,4,119534,46341,9,6,5,1,3,3,1,2,8,1,10,Other,Tier 2,Store,165875
68,111319,4.2,4,1.6,6,8,24,13,105929,59346,6,8,3,7,9,7,2,10,2,7,8,Other,Tier 3,Store,165275
72,37940,9.0,1,0.8,4,5,19,17,55207,61820,6,4,7,3,8,2,10,5,10,4,5,Other,Tier 1,Store,117027
66,219418,3.3,10,2.3,9,4,10,4,13096,35232,3,7,1,5,5,4,6,9,1,5,2,Other,Tier 2,Store,48328
26,190112,7.1,5,0.0,4,10,39,4,27511,87125,8,0,4,1,10,9,4,1,3,4,2,Male,Tier 1,Store,114636
75,183394,8.0,8,3.2,3,3,33,19,32562,71236,1,3,1,5,10,5,8,10,3,7,5,Male,Tier 2,Store,103798
62,143714,7.3,1,0.3,2,2,22,3,128944,111496,6,1,7,1,10,6,2,10,6,9,1,Other,Tier 3,Store,240440
39,106544,8.1,14,1.7,3,10,25,4,48532,79050,8,8,4,1,8,9,5,9,2,10,1,Other,Tier 3,Store,127582
49,99437,5.7,3,4.0,1,5,22,1,97217,135839,9,2,5,2,5,8,7,10,7,8,8,Female,Tier 2,Store,233056
22,107969,3.5,1,3.4,8,8,48,13,19564,51991,4,9,7,5,3,4,1,6,8,8,3,Other,Tier 1,Store,71555
40,122001,8.1,13,2.5,1,5,41,14,18883,113294,4,2,4,4,9,6,2,4,6,10,3,Other,Tier 2,Store,132177
22,102725,9.7,6,5.3,6,7,46,5,56621,9195,3,0,4,3,10,2,1,9,10,2,5,Other,Tier 1,Online,65816
59,130784,5.7,10,2.6,2,5,32,1,131919,143156,1,5,4,9,8,7,5,8,10,9,6,Female,Tier 3,Store,275075
70,125675,7.4,1,3.9,3,10,24,8,88766,111300,10,5,7,1,10,3,10,6,9,3,1,Other,Tier 1,Store,200066
49,109266,4.3,10,1.7,9,9,33,10,58448,3772,1,9,5,5,5,7,6,1,7,8,1,Male,Tier 1,Online,62220
76,24236,4.2,12,0.0,9,8,25,4,6687,77803,2,9,6,1,7,5,5,8,4,9,8,Female,Tier 3,Store,84490
27,87597,6.2,3,2.8,6,8,38,10,146137,37314,1,2,3,8,5,10,10,10,7,4,5,Female,Tier 3,Store,183451
76,230196,4.5,5,3.1,7,1,4,2,116986,91107,1,7,3,3,1,9,5,10,8,4,1,Other,Tier 2,Store,208093
56,149974,6.2,5,3.0,5,5,28,13,77096,46643,6,4,6,3,3,2,1,1,4,3,4,Female,Tier 3,Store,123739
75,114656,12.0,2,0.6,7,9,29,8,83691,18815,5,6,3,3,7,1,1,4,9,1,8,Male,Tier 2,Online,102506
32,49364,4.6,3,6.0,6,8,44,18,51396,146146,5,9,6,6,10,10,2,4,1,8,9,Male,Tier 1,Store,197542
24,122071,6.7,14,1.1,5,1,26,16,66789,109988,1,8,2,3,2,4,5,6,2,2,1,Female,Tier 1,Store,176777
46,245055,2.5,13,2.6,3,9,36,16,64367,15865,3,3,2,7,10,9,9,4,3,6,4,Other,Tier 3,Online,80232
76,109410,7.0,9,2.8,2,10,24,13,126538,58976,7,0,2,9,9,1,3,7,7,8,9,Male,Tier 1,Store,185514
64,166168,4.6,13,3.6,5,1,42,13,48564,107445,6,1,1,8,4,1,7,2,1,10,7,Female,Tier 2,Store,156009
20,158092,6.6,1,1.6,8,5,9,9,140273,100531,6,3,3,2,3,10,8,2,3,9,1,Male,Tier 3,Store,240804
36,73473,6.5,13,3.2,5,10,43,6,13345,130230,8,2,4,9,4,2,5,2,7,6,1,Male,Tier 2,Store,143575
27,59153,6.3,1,4.6,3,1,33,12,27898,16572,5,3,5,3,5,5,9,7,5,4,1,Male,Tier 2,Store,44470
45,187349,4.1,12,1.9,10,8,11,2,126273,119029,10,2,5,10,6,4,4,4,1,2,8,Female,Tier 2,Store,245302
46,233293,5.4,2,1.8,3,2,28,5,116733,25578,2,7,2,3,4,8,1,10,1,2,8,Female,Tier 1,Store,142311
32,53502,6.5,8,1.2,5,6,38,9,92245,73972,4,8,7,4,7,3,8,5,1,7,9,Female,Tier 3,Store,166217
52,30675,5.5,6,2.8,9,2,18,4,22619,4200,3,9,1,8,4,2,4,1,10,8,4,Male,Tier 2,Online,26819
23,170437,8.8,14,1.3,8,2,18,5,54194,145125,2,8,7,9,6,7,3,2,6,7,3,Other,Tier 2,Store,199319
29,233884,6.1,4,3.4,7,1,28,7,79024,1848,8,1,7,3,5,8,7,8,10,9,7,Male,Tier 3,Online,80872
64,133384,4.0,7,1.9,5,6,1,4,68692,20090,10,5,2,6,9,7,4,9,7,3,10,Other,Tier 1,Store,88782
55,93229,6.9,6,2.2,9,5,25,9,69504,22681,4,5,2,4,2,2,2,5,4,2,7,Other,Tier 2,Hybrid,92185
30,104049,1.1,9,1.2,2,4,44,0,104530,29949,5,7,4,6,9,7,2,5,2,1,2,Other,Tier 2,Store,134479
46,198220,9.9,6,5.3,6,4,36,12,103106,23819,9,3,6,6,9,9,10,9,8,3,6,Female,Tier 1,Store,126925
36,104157,2.6,2,2.6,7,9,47,4,110422,84959,9,0,6,5,9,5,6,3,1,8,5,Female,Tier 2,Store,195381
20,235319,7.8,3,1.0,7,2,33,18,101116,40017,6,2,3,9,9,7,2,8,3,1,5,Other,Tier 2,Store,141133
25,120711,7.5,9,2.9,4,10,29,15,33337,114595,9,1,2,3,1,6,1,9,4,7,3,Male,Tier 1,Store,147932
25,125090,3.7,7,0.3,2,7,11,17,20952,32718,1,6,6,5,8,8,2,7,3,1,9,Female,Tier 3,Store,53670
72,108321,7.1,6,1.6,1,5,19,18,130023,16404,5,4,5,5,9,9,5,8,3,10,4,Other,Tier 3,Store,146427
75,214150,4.6,13,3.1,1,10,32,9,111327,121754,7,8,3,4,6,7,9,10,1,2,6,Male,Tier 1,Store,233081
37,228670,5.7,5,3.2,3,9,8,1,137051,116727,7,3,1,5,8,7,9,6,7,7,9,Male,Tier 2,Store,253778
64,216974,6.9,3,3.7,7,4,1,8,17793,75160,2,2,3,3,7,4,2,4,3,6,7,Other,Tier 3,Store,92953
21,41465,5.9,4,4.2,5,6,27,18,85220,66104,9,8,7,6,10,7,8,4,8,4,5,Other,Tier 2,Store,151324
68,47286,4.0,1,2.3,7,2,33,11,93185,69915,1,6,1,4,10,1,5,2,2,3,10,Female,Tier 2,Store,163100
38,69795,6.8,5,3.7,9,1,20,11,124362,113097,9,0,2,10,1,3,3,1,9,6,6,Male,Tier 1,Store,237459
20,186250,5.6,7,3.5,8,1,18,2,9559,76060,1,0,6,5,1,5,3,9,1,4,9,Male,Tier 2,Store,85619
62,123139,5.8,2,3.6,1,4,13,12,52453,44987,3,2,7,4,9,3,2,10,1,3,6,Male,Tier 1,Store,97440
25,225255,5.9,11,0.6,4,9,16,3,4308,141971,10,2,2,3,4,2,3,6,9,2,10,Other,Tier 3,Store,146279
40,118845,3.3,12,2.8,5,3,4,0,78461,69443,1,0,3,2,7,5,9,7,10,1,1,Female,Tier 1,Store,147904
33,64986,3.8,8,2.1,7,3,20,0,13338,75649,6,0,1,2,8,10,10,3,10,3,5,Other,Tier 1,Store,88987
30,189273,4.8,12,4.2,8,7,21,3,126892,74659,6,1,6,4,2,7,3,5,7,10,9,Male,Tier 1,Store,201551
20,189387,6.8,10,2.6,8,8,39,1,113669,123296,2,1,2,7,8,10,6,6,5,8,5,Other,Tier 1,Store,236965
65,90396,4.1,6,2.0,4,6,19,7,17208,54899,10,2,3,6,6,10,7,10,6,1,1,Male,Tier 3,Store,72107
26,70178,8.4,10,2.1,7,1,27,15,127932,54146,3,9,1,9,2,10,7,5,6,2,8,Female,Tier 2,Store,182078
77,25745,6.4,14,2.0,2,6,31,9,124598,133630,7,2,4,9,10,4,4,3,7,8,5,Female,Tier 2,Store,258228
31,218426,6.7,3,2.7,9,8,44,8,21164,32845,8,8,6,9,10,10,1,8,5,1,2,Male,Tier 1,Hybrid,54009
30,94637,5.3,2,2.9,6,5,18,6,86562,76690,7,0,6,4,6,8,5,4,6,10,4,Female,Tier 1,Store,163252
70,151100,2.8,8,2.2,4,8,27,7,77475,26817,8,4,2,6,9,5,6,8,8,8,2,Other,Tier 1,Store,104292
74,244333,7.1,13,2.1,6,1,22,16,34224,30823,4,9,5,1,4,6,8,7,8,8,8,Other,Tier 3,Store,65047
24,63566,4.6,4,1.3,7,4,32,10,86907,130058,9,1,5,10,7,7,5,4,3,1,6,Other,Tier 2,Store,216965
32,58722,3.0,7,4.4,10,9,17,10,7101,93361,1,4,7,10,7,1,2,7,7,6,5,Other,Tier 2,Store,100462
24,101623,4.3,7,2.1,8,10,34,14,93534,27341,6,4,2,6,6,4,4,3,5,3,2,Other,Tier 2,Hybrid,120875
55,126074,5.8,14,2.8,4,5,45,6,30565,134517,4,2,3,8,9,7,5,2,7,3,10,Male,Tier 3,Store,165082
51,89974,1.2,10,3.0,9,10,36,2,83799,91287,1,1,3,4,3,1,9,8,3,9,1,Male,Tier 3,Store,175086
58,229764,5.3,9,2.9,6,10,41,15,89910,133838,9,7,6,8,6,5,8,5,8,4,2,Female,Tier 1,Store,223748
39,99084,8.0,10,1.9,1,3,35,15,98793,17408,1,1,4,9,8,7,6,7,6,8,2,Male,Tier 1,Store,116201
41,185951,6.1,14,3.3,3,3,43,13,5083,30667,4,1,4,9,9,8,4,9,1,7,3,Female,Tier 1,Store,35750
66,170839,8.4,8,4.4,1,9,18,19,134606,104452,7,1,5,1,7,5,2,1,7,10,2,Male,Tier 1,Store,239058
54,132353,5.2,12,3.4,6,1,25,17,4938,108746,3,9,3,2,8,10,9,9,2,5,9,Other,Tier 1,Store,113684
61,119417,8.3,13,3.1,6,6,35,19,137311,85402,3,5,5,6,7,3,10,9,9,9,9,Male,Tier 2,Store,222713
18,83099,3.3,8,3.3,7,6,42,9,51285,36439,10,2,6,1,5,3,3,6,4,7,6,Female,Tier 3,Store,87724
27,194729,7.2,7,2.6,1,10,25,3,129640,19550,9,4,7,7,3,1,1,6,8,1,1,Other,Tier 2,Online,149190
60,154570,5.8,10,2.1,1,8,6,13,96567,8465,10,2,6,4,8,8,4,9,10,1,3,Male,Tier 1,Store,105032
33,219739,8.7,5,5.0,5,8,22,4,18879,51514,2,6,5,4,6,4,5,8,7,10,3,Female,Tier 2,Store,70393
63,40107,5.2,9,4.5,5,1,4,5,7140,55603,8,2,3,6,4,10,8,1,6,4,2,Other,Tier 3,Store,62743
25,174865,3.9,14,1.9,1,7,22,3,76142,54314,6,0,5,1,8,8,2,2,9,4,6,Other,Tier 1,Store,130456
73,148768,7.0,12,4.0,7,10,35,10,35618,72112,8,7,3,2,10,6,2,8,6,9,8,Other,Tier 1,Store,107730
66,68839,9.3,11,3.1,7,1,31,11,53208,14427,8,2,6,10,5,9,8,6,9,8,7,Male,Tier 1,Online,67635
42,104241,6.5,7,2.7,6,8,14,19,1128,124521,1,0,2,10,7,5,9,4,2,6,7,Male,Tier 2,Store,125649
67,38397,5.9,12,4.5,7,5,26,10,84230,53683,5,2,7,1,5,9,7,3,7,8,9,Male,Tier 1,Store,137913
29,22704,3.6,14,2.7,6,2,16,6,55728,30353,8,4,1,7,2,9,2,9,2,7,10,Other,Tier 3,Store,86081
42,31442,7.9,11,2.8,10,3,19,10,6852,134941,1,4,6,1,10,4,8,2,10,10,3,Other,Tier 3,Store,141793
34,209860,5.9,3,3.1,2,9,15,6,129053,38561,5,8,3,5,4,8,7,8,4,2,6,Other,Tier 2,Store,167614
77,144576,7.4,12,0.9,5,2,47,1,119929,119618,6,2,2,5,8,2,7,10,6,5,5,Other,Tier 3,Store,239547
43,24765,6.4,6,2.9,7,4,41,0,145134,107628,4,9,6,1,9,2,6,7,3,3,10,Other,Tier 1,Store,252762
63,130828,10.1,3,0.7,2,7,27,8,67783,89425,7,6,2,10,9,1,2,9,2,3,7,Other,Tier 1,Store,157208
65,25002,4.9,6,3.3,5,8,30,13,125999,147500,5,9,7,7,7,2,6,1,6,1,8,Male,Tier 2,Store,273499
31,26390,5.0,13,3.2,3,3,15,19,60880,114739,2,3,7,2,1,3,1,5,3,4,3,Other,Tier 1,Store,175619
58,190508,8.0,8,4.0,9,10,13,3,69782,14745,3,2,6,1,7,6,8,10,8,1,5,Female,Tier 1,Online,84527
53,230554,8.1,9,3.3,10,10,46,9,5207,134138,5,1,2,10,10,4,6,3,8,10,10,Male,Tier 3,Store,139345
74,21641,8.1,2,5.8,1,9,9,18,72982,140951,2,9,6,7,6,6,9,4,7,2,4,Other,Tier 2,Store,213933
40,179781,6.0,6,0.7,7,8,1,18,61773,125112,9,1,6,9,1,2,9,3,3,2,6,Male,Tier 1,Store,186885
60,126119,6.4,14,2.5,10,6,32,19,79984,90174,9,6,4,10,4,7,1,10,7,7,1,Male,Tier 3,Store,170158
23,185381,3.3,3,3.9,4,8,40,2,47074,2403,5,2,5,1,5,6,6,5,9,3,5,Female,Tier 1,Online,49477
64,30624,5.7,14,4.0,5,10,21,7,11978,49818,2,7,7,7,6,2,3,7,10,6,1,Female,Tier 3,Store,61796
22,24966,6.6,14,1.8,1,8,1,14,7584,3086,1,6,6,4,9,7,3,5,3,1,6,Male,Tier 2,Online,10670
60,235422,6.6,7,4.0,5,3,6,5,101101,1421,4,4,2,8,4,4,3,3,4,8,4,Female,Tier 1,Online,102522
42,180261,4.5,11,0.6,8,7,40,8,4841,75493,4,6,6,8,6,8,3,1,9,9,7,Male,Tier 2,Store,80334
35,86301,3.8,4,1.5,6,8,44,3,80763,133356,4,0,6,9,10,3,6,7,6,3,8,Male,Tier 3,Store,214119
79,241830,8.1,14,3.0,2,6,43,17,71438,46268,6,7,4,5,4,2,2,1,7,10,9,Male,Tier 1,Store,117706
30,130123,7.8,5,2.9,2,6,29,15,132879,12079,5,9,4,5,3,5,6,4,10,9,1,Male,Tier 2,Online,144958
60,163295,5.5,10,4.1,9,7,37,3,11131,51481,7,2,6,7,10,9,9,1,7,3,8,Male,Tier 2,Store,62612
31,248377,8.1,6,3.7,1,4,38,1,63391,68688,5,6,7,3,7,8,8,3,10,1,1,Other,Tier 1,Store,132079
45,93183,7.9,11,1.9,2,10,18,15,41385,126995,9,3,5,8,6,2,5,3,8,3,7,Female,Tier 1,Store,168380
35,249624,2.6,13,4.1,8,10,46,5,87452,23623,6,1,2,9,2,7,3,7,9,7,8,Female,Tier 1,Online,111075
76,19959,5.8,8,3.2,6,9,37,16,127929,119016,5,9,1,10,2,1,4,3,3,8,2,Male,Tier 1,Store,246945
77,173329,8.7,2,3.6,3,3,16,2,6540,39881,1,3,6,1,7,4,5,8,7,5,8,Other,Tier 3,Store,46421
74,243592,2.8,4,3.5,3,7,36,12,2363,114761,6,6,3,8,8,4,2,2,1,3,9,Other,Tier 2,Store,117124
45,65802,3.1,14,2.2,9,9,9,1,139995,57460,5,1,1,10,10,3,2,7,5,8,9,Male,Tier 2,Store,197455
68,233820,7.3,11,3.8,2,8,14,3,110802,143764,10,4,2,2,2,1,6,6,3,5,4,Female,Tier 1,Store,254566
73,139125,8.6,4,2.9,10,7,4,8,11114,56024,3,5,6,2,6,8,1,2,10,4,7,Female,Tier 2,Store,67138
44,138795,5.4,6,3.7,5,5,49,16,21350,62554,4,4,3,3,6,1,3,4,1,1,9,Male,Tier 2,Store,83904
49,42215,5.1,4,4.4,7,2,37,12,115927,7362,10,6,3,1,4,6,7,9,4,2,3,Female,Tier 3,Hybrid,123289
64,70046,2.6,11,2.4,6,2,42,6,119748,74516,5,5,6,3,10,7,4,8,1,3,2,Other,Tier 3,Store,194264
26,248265,5.4,5,3.9,1,4,34,13,21342,90658,9,4,3,6,8,5,4,2,6,10,2,Male,Tier 1,Store,112000
57,109593,3.1,5,2.1,10,5,3,0,138858,140421,9,8,4,6,1,4,2,8,7,9,8,Other,Tier 1,Store,279279
49,180166,5.3,8,1.9,3,4,34,8,67693,148203,6,2,4,4,10,6,3,3,5,9,8,Female,Tier 2,Store,215896
37,184741,8.6,4,2.5,5,2,0,12,72533,125618,6,0,6,3,1,9,1,3,8,8,10,Other,Tier 1,Store,198151
45,182198,3.4,12,2.5,3,4,16,8,9179,140239,9,2,1,6,10,8,10,3,2,2,1,Other,Tier 2,Store,149418
50,245961,5.5,6,3.1,3,5,20,2,63879,129949,8,7,5,7,9,4,8,5,1,5,4,Male,Tier 1,Store,193828
21,94036,7.7,7,1.0,5,4,45,17,114083,100165,7,9,5,9,9,4,1,7,7,4,3,Male,Tier 1,Store,214248
63,124864,4.4,8,3.2,8,6,21,12,123345,25723,6,4,4,2,8,8,7,4,4,5,3,Male,Tier 1,Store,149068
74,135333,6.8,9,2.3,10,10,4,15,60989,1741,2,5,1,3,1,2,1,1,7,4,7,Female,Tier 3,Online,62730
51,31772,7.6,10,0.0,8,7,45,14,108392,46626,8,7,3,4,7,8,4,7,3,7,6,Other,Tier 3,Store,155018
65,194658,6.2,8,3.0,8,5,35,18,105175,98374,10,5,2,8,3,4,6,5,7,5,3,Female,Tier 2,Store,203549
20,66943,6.2,14,4.3,6,9,37,9,46759,59022,10,4,2,10,6,9,5,8,10,8,5,Female,Tier 3,Store,105781
43,83868,3.8,4,3.9,9,4,8,8,74009,145198,5,0,5,2,4,4,3,5,7,9,5,Female,Tier 2,Store,219207
25,64855,5.2,4,2.5,5,10,19,11,35170,125175,6,4,6,4,7,5,9,3,8,4,9,Female,Tier 3,Store,160345
23,168290,6.3,10,1.9,10,2,45,7,40019,52600,3,7,6,2,6,8,9,3,5,8,7,Other,Tier 1,Store,92619
33,116124,2.2,11,3.6,7,10,41,9,43881,40638,1,4,3,5,10,9,8,8,8,4,5,Female,Tier 1,Store,84519
41,227080,1.5,5,1.9,1,8,44,1,15173,137342,6,5,6,9,9,1,8,9,4,8,8,Male,Tier 3,Store,152515
65,72205,5.7,3,2.4,4,4,13,14,51043,103433,4,5,5,6,3,10,8,1,6,7,1,Male,Tier 3,Store,154476
56,151031,6.8,2,5.8,1,4,19,19,30766,56071,5,2,7,5,3,6,3,8,5,8,3,Other,Tier 2,Store,86837
47,229051,6.2,2,4.4,10,3,25,15,96991,23668,4,6,7,6,1,1,5,9,6,7,1,Other,Tier 1,Store,120659
62,191206,2.8,9,2.3,2,9,3,9,61343,98312,5,8,1,3,1,4,8,4,3,3,7,Male,Tier 1,Store,159655
30,40874,8.2,8,3.4,6,4,38,12,145965,135462,1,1,5,5,8,2,10,9,4,4,2,Female,Tier 2,Store,281427
22,146007,6.2,6,4.6,1,2,19,10,132363,88908,4,2,2,6,1,3,1,2,7,7,1,Male,Tier 3,Store,221271
42,16301,7.9,14,3.1,9,1,41,15,115346,124495,4,5,1,2,1,10,9,6,5,7,2,Male,Tier 2,Store,239841
37,73017,4.7,14,1.1,6,1,10,13,97518,146008,10,4,1,9,8,10,6,8,9,2,10,Male,Tier 3,Store,243526
71,58319,6.5,14,2.9,8,8,6,7,105620,83115,6,4,2,8,7,3,6,8,4,9,5,Male,Tier 3,Store,188735
35,235688,7.0,9,2.2,10,1,43,18,92645,74613,3,1,6,8,4,9,2,4,6,3,2,Male,Tier 2,Store,167258
64,232291,8.0,5,2.2,10,5,30,1,111726,122651,3,6,5,1,5,1,6,6,5,1,1,Female,Tier 1,Store,234377
35,241264,7.8,14,1.6,8,8,49,3,24542,88720,5,3,1,9,1,9,8,7,2,1,7,Other,Tier 3,Store,113262
19,37455,4.4,12,1.1,2,7,7,17,23255,96675,3,8,6,3,7,2,4,3,6,7,4,Female,Tier 2,Store,119930
27,150184,5.8,10,1.8,2,7,22,15,149742,86915,7,0,5,3,9,3,1,8,6,2,2,Female,Tier 3,Store,236657
72,72033,5.0,1,3.5,3,8,47,6,10166,130510,3,4,3,7,7,2,1,3,8,3,10,Female,Tier 2,Store,140676
62,204432,6.3,8,3.8,8,3,14,9,40596,149308,4,6,1,5,6,6,1,2,9,6,8,Other,Tier 1,Store,189904
67,228490,3.1,3,5.3,8,5,0,5,138054,105451,2,4,2,9,2,4,7,7,5,3,4,Male,Tier 3,Store,243505
64,178217,2.8,14,1.9,5,2,46,0,53728,107355,1,0,7,10,9,6,5,2,6,8,3,Female,Tier 3,Store,161083
29,121924,10.8,9,1.5,2,5,9,17,105723,7776,3,2,2,10,4,4,10,5,5,6,10,Female,Tier 1,Hybrid,113499
64,47735,9.9,11,3.7,4,5,40,13,45998,125560,4,8,5,10,2,10,5,10,5,1,7,Other,Tier 3,Store,171558
30,87781,8.3,1,0.6,4,2,23,9,16508,133804,9,0,4,3,9,9,10,8,7,6,7,Other,Tier 2,Store,150312
67,141031,7.0,3,0.0,7,10,14,12,50009,12416,9,6,3,2,9,2,5,4,8,4,3,Female,Tier 2,Online,62425
64,143305,7.6,1,3.6,4,6,48,5,135510,36576,5,8,4,9,6,3,8,8,4,8,4,Other,Tier 3,Store,172086
74,213713,7.6,1,1.3,10,1,47,9,88825,50508,8,3,5,4,8,10,5,4,9,7,7,Female,Tier 2,Store,139333
72,123049,9.3,6,1.6,6,8,20,1,78828,102524,10,2,7,9,5,1,1,1,5,1,3,Female,Tier 3,Store,181352
28,167783,5.0,13,3.3,2,1,21,0,29488,114212,5,3,4,4,4,7,3,2,8,6,6,Male,Tier 3,Store,143700
36,20630,4.5,4,2.6,2,3,23,5,23270,77958,2,3,5,4,10,10,8,1,10,2,2,Male,Tier 1,Store,101228
52,80488,6.0,10,2.2,5,1,9,18,84157,108024,1,8,6,7,1,4,7,8,10,4,7,Female,Tier 1,Store,192181
56,149278,7.2,4,0.8,1,2,22,16,115095,65235,9,2,3,7,4,10,1,4,7,7,1,Female,Tier 3,Store,180330
70,71289,5.5,5,1.8,2,7,15,0,85612,57723,7,9,5,4,3,4,2,9,2,4,5,Male,Tier 2,Store,143335
43,33953,4.9,14,1.9,3,7,4,14,66426,57990,7,7,5,3,1,6,4,6,3,1,2,Male,Tier 2,Store,124416
63,115932,8.9,3,2.0,9,5,32,13,20789,132470,9,6,7,10,5,8,1,7,9,10,9,Female,Tier 2,Store,153259
31,156140,4.3,12,3.3,9,5,35,2,125714,59146,7,9,5,3,10,9,9,2,5,7,10,Male,Tier 3,Store,184860
71,93930,8.9,2,2.9,7,7,24,9,53264,76062,6,0,3,2,4,2,3,3,8,4,4,Female,Tier 2,Store,129326
62,201988,7.9,14,2.2,5,10,39,6,110916,31997,5,4,4,9,2,8,9,6,8,3,8,Other,Tier 2,Online,142913
61,16067,9.8,10,2.7,2,10,25,17,9957,135751,1,4,7,3,10,10,10,6,7,1,2,Other,Tier 3,Store,145708
41,65658,10.4,8,4.8,2,5,1,3,72770,34184,9,0,5,9,6,9,7,2,1,4,4,Other,Tier 2,Store,106954
58,67165,6.7,11,3.0,8,8,33,19,105457,108353,2,9,4,4,3,7,10,7,1,9,10,Other,Tier 2,Store,213810
18,95781,10.2,7,4.4,3,3,30,11,104616,77621,9,0,2,1,5,6,2,4,10,8,4,Male,Tier 2,Store,182237
68,155931,7.0,10,1.8,7,2,39,6,128577,1888,9,6,6,5,7,10,2,6,10,3,4,Other,Tier 3,Online,130465
60,44164,6.8,13,2.3,6,10,43,13,99804,124511,8,2,2,4,6,6,3,2,7,3,2,Other,Tier 1,Store,224315
72,119946,6.4,4,2.1,6,4,44,1,73220,126159,5,0,2,2,7,6,10,8,8,10,7,Other,Tier 3,Store,199379
39,226985,5.1,2,3.0,3,7,18,16,133988,78622,7,0,3,9,6,9,6,8,8,7,2,Female,Tier 2,Store,212610
40,142580,7.5,12,3.1,6,9,36,5,141105,128880,6,0,6,5,3,4,4,6,10,2,7,Other,Tier 1,Store,269985
73,248442,8.3,9,3.2,4,3,17,18,57141,39394,8,2,7,9,7,6,6,3,7,3,6,Other,Tier 1,Store,96535
71,114251,3.2,8,0.0,1,3,49,5,89864,98407,7,1,5,7,10,8,2,6,3,3,4,Female,Tier 1,Store,188271
36,35773,11.1,4,1.3,8,7,2,1,119126,20614,8,1,5,4,1,2,10,5,3,6,6,Other,Tier 2,Online,139740
35,203367,9.2,11,2.8,9,1,6,12,112463,67904,5,7,5,6,10,7,9,2,7,6,1,Male,Tier 1,Store,180367
29,48939,4.8,5,4.9,3,7,22,14,142055,75655,7,1,1,9,3,1,9,5,2,4,2,Other,Tier 1,Store,217710
72,194671,7.1,14,1.8,1,2,36,9,106519,119054,10,7,2,3,1,2,4,2,10,2,3,Other,Tier 3,Store,225573
45,152186,5.9,10,5.4,1,10,0,7,93340,25847,8,7,3,4,1,1,10,5,10,10,7,Female,Tier 3,Store,119187
45,113475,6.7,6,0.8,1,1,49,4,61682,71727,10,8,4,7,3,8,3,1,2,5,7,Other,Tier 1,Store,133409
77,27818,5.7,13,2.8,9,10,6,13,147783,16664,9,6,6,1,10,5,6,1,3,6,8,Other,Tier 3,Online,164447
76,24335,7.0,4,2.3,10,9,21,5,1146,65919,1,4,7,5,5,7,3,1,2,4,4,Female,Tier 1,Store,67065
